Amplitude,Frequency
0.055023555555555576,0.0
0.00011973969522586447,0.1111111111111111
0.00017063012057216023,0.2222222222222222
0.00012133277179514969,0.3333333333333333
2.881179877091478e-05,0.4444444444444444
0.00020102447722117258,0.5555555555555556
0.000391415753370913,0.6666666666666666
0.00028102797735028647,0.7777777777777777
0.00021761347245343414,0.8888888888888888
0.000170432999676935,1.0
8.204604856531536e-05,1.1111111111111112
2.7505292327672816e-05,1.222222222222222
2.268320612854588e-05,1.3333333333333333
2.1782966448412647e-05,1.4444444444444444
1.9163186664124993e-05,1.5555555555555554
2.123400026421514e-05,1.6666666666666665
3.795046072744439e-05,1.7777777777777777
5.7459996422333044e-05,1.8888888888888888
5.038595289563683e-05,2.0
2.4544829933072645e-05,2.111111111111111
0.00011445623226590455,2.2222222222222223
0.00010923772783035151,2.333333333333333
2.3634631302201024e-05,2.444444444444444
5.1453372288178336e-05,2.5555555555555554
3.742628110191396e-05,2.6666666666666665
2.0263716614629432e-05,2.7777777777777777
1.167879756624028e-05,2.888888888888889
1.1169315511313867e-05,3.0
8.897940364529371e-06,3.1111111111111107
8.563085972429795e-06,3.222222222222222
1.4517639428516351e-05,3.333333333333333
3.3831981035858644e-05,3.444444444444444
4.452141329791982e-05,3.5555555555555554
4.712482000102508e-05,3.6666666666666665
5.8230075431260315e-05,3.7777777777777777
6.969774607121709e-05,3.888888888888889
2.391792558159728e-05,4.0
9.817718548498547e-06,4.111111111111111
1.0916917035180343e-05,4.222222222222222
8.919809623740682e-06,4.333333333333333
2.5899117898737114e-06,4.444444444444445
8.436063301753712e-07,4.555555555555555
3.2571957176669956e-06,4.666666666666666
8.46841415017951e-06,4.777777777777778
6.12116552800637e-06,4.888888888888888
8.91059532407996e-06,5.0
2.413780164580084e-05,5.111111111111111
4.696589576801632e-05,5.222222222222222
4.0097914979571804e-05,5.333333333333333
3.916242911228112e-05,5.444444444444444
3.16949467107272e-05,5.555555555555555
1.2348037644485278e-05,5.666666666666666
4.048782446942809e-06,5.777777777777778
6.416553951897086e-06,5.888888888888888
5.649017898202881e-06,6.0
4.314290804498771e-06,6.111111111111111
6.463693146153262e-06,6.222222222222221
1.268293117823979e-05,6.333333333333333
1.7476287378794288e-05,6.444444444444444
1.0219481466382733e-05,6.555555555555555
9.689595554625006e-06,6.666666666666666
3.648294612820653e-05,6.777777777777778
3.615470820784551e-05,6.888888888888888
1.1169421402454902e-05,7.0
2.2053024013837435e-05,7.111111111111111
1.2437377865755604e-05,7.222222222222221
6.646622428763435e-06,7.333333333333333
4.805415212876665e-06,7.444444444444444
4.826159008150542e-06,7.555555555555555
3.1198692478978205e-06,7.666666666666666
3.87590894753185e-06,7.777777777777778
8.441226742485122e-06,7.888888888888888
1.7464049172692394e-05,8.0
1.7262182151069332e-05,8.11111111111111
1.8901652148421932e-05,8.222222222222221
2.6086458350871164e-05,8.333333333333332
3.246905415017103e-05,8.444444444444445
9.042978335699451e-06,8.555555555555555
8.854899890290935e-06,8.666666666666666
5.579113240955648e-06,8.777777777777777
5.002877760089786e-06,8.88888888888889
8.639199768330915e-07,9.0
8.628528639965575e-07,9.11111111111111
2.074316555246699e-06,9.222222222222221
4.63588570125317e-06,9.333333333333332
1.4757790098142988e-06,9.444444444444445
8.675365143918071e-06,9.555555555555555
1.3384680942503595e-05,9.666666666666666
2.314082782206445e-05,9.777777777777777
2.088002478363949e-05,9.888888888888888
2.2893821288573478e-05,10.0
1.735764740879792e-05,10.11111111111111
6.2208049247754505e-06,10.222222222222221
1.7914255253353718e-06,10.333333333333332
4.7319580830398676e-06,10.444444444444445
3.2221038035748033e-06,10.555555555555555
2.3175706980552145e-06,10.666666666666666
4.457736055675557e-06,10.777777777777777
8.512135024354444e-06,10.888888888888888
1.0033241940976524e-05,11.0
3.2948229231624393e-06,11.11111111111111
7.602776000997942e-06,11.222222222222221
2.0659956953306907e-05,11.333333333333332
2.0761138551150502e-05,11.444444444444445
8.846485542736622e-06,11.555555555555555
1.5045921970580485e-05,11.666666666666666
7.109642398911217e-06,11.777777777777777
3.820523051949772e-06,11.888888888888888
3.5432496936596336e-06,12.0
3.12926362662229e-06,12.11111111111111
1.802393642397135e-06,12.222222222222221
3.0590178216696507e-06,12.333333333333332
6.966877638325687e-06,12.444444444444443
1.2539321256611526e-05,12.555555555555555
9.206439826586394e-06,12.666666666666666
1.1382522271703028e-05,12.777777777777777
1.6313312091276797e-05,12.888888888888888
2.075213083740313e-05,13.0
4.54996386353201e-06,13.11111111111111
8.246831514149224e-06,13.222222222222221
3.9553699397066006e-06,13.333333333333332
4.017858609101374e-06,13.444444444444443
4.620508733692989e-07,13.555555555555555
8.743557987855698e-07,13.666666666666666
1.7995567656264957e-06,13.777777777777777
3.211659220570362e-06,13.888888888888888
5.419086442107425e-07,14.0
8.36397073677196e-06,14.11111111111111
9.07045912600351e-06,14.222222222222221
1.444131337293516e-05,14.333333333333332
1.3636905363921706e-05,14.444444444444443
1.6380914559497472e-05,14.555555555555555
1.1553880607005469e-05,14.666666666666666
5.1568265888511595e-06,14.777777777777777
1.3226999283443615e-06,14.888888888888888
4.262400855396846e-06,15.0
2.0885187621870385e-06,15.11111111111111
1.7573102543190778e-06,15.222222222222221
3.7949513575458443e-06,15.333333333333332
6.648920306602535e-06,15.444444444444443
6.524221961210217e-06,15.555555555555555
2.2600851308778385e-06,15.666666666666666
6.675969944897782e-06,15.777777777777777
1.3605131949280203e-05,15.888888888888888
1.3852070681147381e-05,16.0
7.70069539956579e-06,16.11111111111111
1.1534410258761875e-05,16.22222222222222
5.289468108584979e-06,16.333333333333332
2.7311230392301226e-06,16.444444444444443
3.2835099608609367e-06,16.555555555555554
2.2292759818278112e-06,16.666666666666664
1.433844024282908e-06,16.77777777777778
2.9397403465846247e-06,16.88888888888889
6.291296750496827e-06,17.0
9.82310635525992e-06,17.11111111111111
5.2290706046301876e-06,17.22222222222222
8.359888405083258e-06,17.333333333333332
1.1370141852892256e-05,17.444444444444443
1.4695610786274179e-05,17.555555555555554
2.642394737700095e-06,17.666666666666664
7.6073221480967924e-06,17.77777777777778
3.4166877448293345e-06,17.88888888888889
3.585398022839619e-06,18.0
9.71122824345306e-07,18.11111111111111
8.583287529864289e-07,18.22222222222222
1.674751290245997e-06,18.333333333333332
2.4187944354568924e-06,18.444444444444443
1.7513094818288466e-06,18.555555555555554
7.910763822370508e-06,18.666666666666664
6.506170775752427e-06,18.777777777777775
1.0108771240072906e-05,18.88888888888889
9.771935215725424e-06,19.0
1.2583777168463108e-05,19.11111111111111
8.276045276163681e-06,19.22222222222222
5.066899659538566e-06,19.333333333333332
1.38421025829985e-06,19.444444444444443
4.081217634944217e-06,19.555555555555554
1.4288079014507523e-06,19.666666666666664
1.6726860494941266e-06,19.777777777777775
3.4851488626653756e-06,19.88888888888889
5.446690945492769e-06,20.0
4.337693054477372e-06,20.11111111111111
3.1763779933320372e-06,20.22222222222222
5.93755027000057e-06,20.333333333333332
9.55375947841366e-06,20.444444444444443
9.855559152508101e-06,20.555555555555554
6.8154347762966554e-06,20.666666666666664
9.223292413185653e-06,20.777777777777775
4.700607490222457e-06,20.88888888888889
2.146445485673325e-06,21.0
3.3364307884403756e-06,21.11111111111111
1.60077117797909e-06,21.22222222222222
1.44512334625996e-06,21.333333333333332
3.0192850510923403e-06,21.444444444444443
5.823458340569341e-06,21.555555555555554
7.903181877495551e-06,21.666666666666664
2.9431553051654395e-06,21.777777777777775
6.946087450319942e-06,21.88888888888889
8.262880967014995e-06,22.0
1.0836368405593562e-05,22.11111111111111
1.922969919063024e-06,22.22222222222222
6.9063107980902e-06,22.333333333333332
3.349048889503041e-06,22.444444444444443
3.2652999290612523e-06,22.555555555555554
1.5611436242085321e-06,22.666666666666664
8.005911166584236e-07,22.777777777777775
1.5595041647782235e-06,22.88888888888889
1.9694109667358687e-06,23.0
2.588323699022592e-06,23.11111111111111
7.337980104243439e-06,23.22222222222222
4.695965268418479e-06,23.333333333333332
7.7264135189424e-06,23.444444444444443
7.330486064174626e-06,23.555555555555554
9.918283807086287e-06,23.666666666666664
6.131028097795335e-06,23.777777777777775
5.015502244238182e-06,23.88888888888889
1.6266513921648467e-06,24.0
3.955964117482038e-06,24.11111111111111
1.2040313662400027e-06,24.22222222222222
1.752117319746062e-06,24.333333333333332
3.26294010925983e-06,24.444444444444443
4.503280284255622e-06,24.555555555555554
2.8830479798921233e-06,24.666666666666664
3.87849752024742e-06,24.777777777777775
5.212641499944692e-06,24.888888888888886
6.972895496968919e-06,25.0
7.247637712333929e-06,25.11111111111111
5.990436480972268e-06,25.22222222222222
7.489397088315074e-06,25.333333333333332
4.5187194177340625e-06,25.444444444444443
1.7503577128364077e-06,25.555555555555554
3.4724831599315103e-06,25.666666666666664
1.1423097207777035e-06,25.777777777777775
1.6137434109033787e-06,25.888888888888886
3.1343677908474334e-06,26.0
5.389051136603466e-06,26.11111111111111
6.393654334154302e-06,26.22222222222222
1.7925189089067938e-06,26.333333333333332
6.146453696686596e-06,26.444444444444443
6.0694831656842035e-06,26.555555555555554
8.096406508667297e-06,26.666666666666664
1.7544452015547374e-06,26.777777777777775
6.1580532073999865e-06,26.888888888888886
3.4435295012954285e-06,27.0
2.9395812296321553e-06,27.11111111111111
2.1073980597531366e-06,27.22222222222222
6.986783964025727e-07,27.333333333333332
1.4398515996821862e-06,27.444444444444443
1.8047900360405078e-06,27.555555555555554
3.1603095610835415e-06,27.666666666666664
6.680788820453471e-06,27.777777777777775
3.3251662931648165e-06,27.888888888888886
6.383115242430615e-06,28.0
5.621202328186009e-06,28.11111111111111
7.848835490453883e-06,28.22222222222222
4.625139441150779e-06,28.333333333333332
4.828304505000851e-06,28.444444444444443
1.910353141327779e-06,28.555555555555554
3.802428726853992e-06,28.666666666666664
1.4208301059425e-06,28.777777777777775
1.8654400671713536e-06,28.888888888888886
3.030248732074422e-06,29.0
3.6898669019855268e-06,29.11111111111111
2.076146168566356e-06,29.22222222222222
4.235229797551259e-06,29.333333333333332
4.474165241180478e-06,29.444444444444443
5.291776662022867e-06,29.555555555555554
5.4387658193097685e-06,29.666666666666664
5.17779105949114e-06,29.777777777777775
6.1043895953903645e-06,29.888888888888886
4.399347586701508e-06,30.0
1.46812929221878e-06,30.11111111111111
3.591511912167504e-06,30.22222222222222
9.354065468626786e-07,30.333333333333332
1.8423203964855947e-06,30.444444444444443
3.2116870356692756e-06,30.555555555555554
4.926047322101425e-06,30.666666666666664
5.179018657381975e-06,30.777777777777775
1.6547956773937421e-06,30.888888888888886
5.5494045033069085e-06,31.0
4.423993522412306e-06,31.11111111111111
6.038265782739817e-06,31.22222222222222
